"FIPS","Year","Age Range","Pop","MOE"
"0900579510",2015,"0 to 9 years",150,34.6121365997536
"0900579510",2015,"10 to 14 years",110,32.2024843762092
"0900579510",2015,"15 to 17 years",35,17.8044938147649
"0900579510",2015,"Total",295,50.5173237612603
"0900579720",2015,"0 to 9 years",222,86.156833739408
"0900579720",2015,"10 to 14 years",160,57.3846669416143
"0900579720",2015,"15 to 17 years",130,53.0754180388624
"0900579720",2015,"Total",512,116.331423097975
"0900580490",2015,"0 to 9 years",2556,363.337308846752
"0900580490",2015,"10 to 14 years",1346,232.200344530322
"0900580490",2015,"15 to 17 years",1021,217.340746294845
"0900580490",2015,"Total",4923,482.87472495462
"0900586440",2015,"0 to 9 years",909,258.516924010789
"0900586440",2015,"10 to 14 years",469,137.876756561793
"0900586440",2015,"15 to 17 years",377,151.172087370652
"0900586440",2015,"Total",1755,329.687731042573
"0900587910",2015,"0 to 9 years",1107,211.040280515356
"0900587910",2015,"10 to 14 years",660,160.424437041244
"0900587910",2015,"15 to 17 years",302,93.8136450629651
"0900587910",2015,"Total",2069,281.202773812777
"0900700000",2015,"0 to 9 years",0,24
"0900700000",2015,"10 to 14 years",0,16.9705627484771
"0900700000",2015,"15 to 17 years",0,16.9705627484771
"0900700000",2015,"Total",0,33.9411254969543
"0900714300",2015,"0 to 9 years",406,130.529690109186
"0900714300",2015,"10 to 14 years",259,107.042047812997
"0900714300",2015,"15 to 17 years",157,71.2179752590594
"0900714300",2015,"Total",822,183.215719849581
"0900715350",2015,"0 to 9 years",1401,199.188353073165
"0900715350",2015,"10 to 14 years",827,148.529458357593
"0900715350",2015,"15 to 17 years",316,93.7443331620637
"0900715350",2015,"Total",2544,265.56543449779
"0900718080",2015,"0 to 9 years",1377,259.638209822822
"0900718080",2015,"10 to 14 years",856,184.567060983264
"0900718080",2015,"15 to 17 years",545,143.627991700782
"0900718080",2015,"Total",2778,349.436689544759
"0900719130",2015,"0 to 9 years",574,179.677488851553
"0900719130",2015,"10 to 14 years",162,63.8905313798532
"0900719130",2015,"15 to 17 years",290,95.4410813015024
"0900719130",2015,"Total",1026,213.248681121361
"0900720810",2015,"0 to 9 years",751,185.499326144329
"0900720810",2015,"10 to 14 years",499,148.529458357593
"0900720810",2015,"15 to 17 years",494,155.331902711581
"0900720810",2015,"Total",1744,283.899630151221
"0900722280",2015,"0 to 9 years",1154,225.144398109302
"0900722280",2015,"10 to 14 years",629,178.213355279564
"0900722280",2015,"15 to 17 years",323,106.88779163216
"0900722280",2015,"Total",2106,306.390273997071
"0900722490",2015,"0 to 9 years",1585,234.782878421745
"0900722490",2015,"10 to 14 years",747,162.188162330054
"0900722490",2015,"15 to 17 years",444,121.659360511224
"0900722490",2015,"Total",2776,310.207994739014
"0900726270",2015,"0 to 9 years",413,140.395868885092
"0900726270",2015,"10 to 14 years",561,133.86933928275
"0900726270",2015,"15 to 17 years",258,95.4829827770373
"0900726270",2015,"Total",1232,216.21517060558
"0900735230",2015,"0 to 9 years",849,234.3074902772
"0900735230",2015,"10 to 14 years",486,148.121571690284
"0900735230",2015,"15 to 17 years",375,134.46932735758
"0900735230",2015,"Total",1710,308.094141456796
"0900740710",2015,"0 to 9 years",571,143.352711868315
"0900740710",2015,"10 to 14 years",397,115.974135047432
"0900740710",2015,"15 to 17 years",385,109.87720418722
"0900740710",2015,"Total",1353,214.646220558388
"0900747080",2015,"0 to 9 years",469,142.049287221021
"0900747080",2015,"10 to 14 years",275,84.504437753292
"0900747080",2015,"15 to 17 years",157,69.656299069072
"0900747080",2015,"Total",901,179.362760906494
"0900747360",2015,"0 to 9 years",4503,479.556044691337
"0900747360",2015,"10 to 14 years",2391,328.097546470558
"0900747360",2015,"15 to 17 years",1655,220.635445928346
"0900747360",2015,"Total",8549,621.53197826017
"0900757320",2015,"0 to 9 years",1195,220.846100259887
"0900757320",2015,"10 to 14 years",472,139.176147381654
"0900757320",2015,"15 to 17 years",424,118.928549978548
"0900757320",2015,"Total",2091,286.857107285143
"0900761800",2015,"0 to 9 years",746,205.477492684722
"0900761800",2015,"10 to 14 years",810,185.698680663057
"0900761800",2015,"15 to 17 years",383,118.224362971428
"0900761800",2015,"Total",1939,301.134521435189
"0900781680",2015,"0 to 9 years",399,136.894119669181
"0900781680",2015,"10 to 14 years",393,125.992063242095
"0900781680",2015,"15 to 17 years",218,107.042047812997
"0900781680",2015,"Total",1010,214.643891131334
"0900900000",2015,"0 to 9 years",0,24
"0900900000",2015,"10 to 14 years",0,16.9705627484771
"0900900000",2015,"15 to 17 years",0,16.9705627484771
"0900900000",2015,"Total",0,33.9411254969543
"0900901220",2015,"0 to 9 years",2070,382.262998470948
"0900901220",2015,"10 to 14 years",1605,321.104344411595
"0900901220",2015,"15 to 17 years",724,201.400099304841
"0900901220",2015,"Total",4399,538.326109342655
"0900903250",2015,"0 to 9 years",561,151.251446274077
"0900903250",2015,"10 to 14 years",473,149.305056846712
"0900903250",2015,"15 to 17 years",293,132.280006047777
"0900903250",2015,"Total",1327,250.333777185581
"0900904580",2015,"0 to 9 years",578,161.932084529287
"0900904580",2015,"10 to 14 years",479,129.618671494503
"0900904580",2015,"15 to 17 years",262,106.282642044691
"0900904580",2015,"Total",1319,233.064368791113
"0900907310",2015,"0 to 9 years",2193,309.719227688563
"0900907310",2015,"10 to 14 years",1581,256.737219740341
"0900907310",2015,"15 to 17 years",973,219.276081686991
"0900907310",2015,"Total",4747,458.172456614319
"0900914160",2015,"0 to 9 years",2786,362.951787431885
"0900914160",2015,"10 to 14 years",2262,332.231846757652
"0900914160",2015,"15 to 17 years",1298,219.244156136486
"0900914160",2015,"Total",6346,538.68358059254
"0900919550",2015,"0 to 9 years",1728,384.724576807877
"0900919550",2015,"10 to 14 years",640,207.038643735898
"0900919550",2015,"15 to 17 years",526,221.677693961301
"0900919550",2015,"Total",2894,489.917339966652
"0900922910",2015,"0 to 9 years",2998,392.997455462501
"0900922910",2015,"10 to 14 years",1492,295.149114855525
"0900922910",2015,"15 to 17 years",989,201.556443707464
"0900922910",2015,"Total",5479,531.210880912656
"0900934950",2015,"0 to 9 years",2015,310.770011423239
"0900934950",2015,"10 to 14 years",1684,223.680575821863
"0900934950",2015,"15 to 17 years",1141,225.568171513625
"0900934950",2015,"Total",4840,444.400720071424
"0900935650",2015,"0 to 9 years",5800,514.034045565077
"0900935650",2015,"10 to 14 years",2972,387.486773967835
"0900935650",2015,"15 to 17 years",2384,367.404409336633
"0900935650",2015,"Total",11156,741.190258975386
"0900944560",2015,"0 to 9 years",1759,258.945940304149
"0900944560",2015,"10 to 14 years",1940,264.609145722517
"0900944560",2015,"15 to 17 years",1212,225.594769442911
"0900944560",2015,"Total",4911,433.548151881657
"0900946520",2015,"0 to 9 years",6775,657.448096810691
"0900946520",2015,"10 to 14 years",2947,382.781922248165
"0900946520",2015,"15 to 17 years",2150,336.94213153003
"0900946520",2015,"Total",11872,832.039662516157
"0900946940",2015,"0 to 9 years",845,141.102799405256
"0900946940",2015,"10 to 14 years",594,109.041276588272
"0900946940",2015,"15 to 17 years",269,83.4865258589672
"0900946940",2015,"Total",1708,196.900990347941
"0900947535",2015,"0 to 9 years",5061,460.901290950676
"0900947535",2015,"10 to 14 years",3160,343.069963710028
"0900947535",2015,"15 to 17 years",1877,276.586333718787
"0900947535",2015,"Total",10098,637.673113750298
"0900949950",2015,"0 to 9 years",4482,619.924188913451
"0900949950",2015,"10 to 14 years",1391,327.702609083297
"0900949950",2015,"15 to 17 years",1264,291.274784353195
"0900949950",2015,"Total",7137,759.299677334318
"0900952070",2015,"0 to 9 years",16304,828.969842636027
"0900952070",2015,"10 to 14 years",8094,645.019379553824
"0900952070",2015,"15 to 17 years",4477,406.52798181675
"0900952070",2015,"Total",28875,1126.27971658909
"0900953890",2015,"0 to 9 years",1024,226.119437466132
"0900953890",2015,"10 to 14 years",1044,194.805030735862
"0900953890",2015,"15 to 17 years",748,202.743680542699
"0900953890",2015,"Total",2816,360.810199412378
"0900954870",2015,"0 to 9 years",2621,383.704313241329
"0900954870",2015,"10 to 14 years",1296,237.92856070678
"0900954870",2015,"15 to 17 years",824,181.394597493972
"0900954870",2015,"Total",4741,486.56243175979
"0900957600",2015,"0 to 9 years",1556,211.267602816901
"0900957600",2015,"10 to 14 years",938,160.031246948838
"0900957600",2015,"15 to 17 years",624,122.674365700418
"0900957600",2015,"Total",3118,292.049653312583
"0900958300",2015,"0 to 9 years",1504,293.383707795781
"0900958300",2015,"10 to 14 years",1078,232.639205638259
"0900958300",2015,"15 to 17 years",656,181.394597493972
"0900958300",2015,"Total",3238,416.051679482249
"0900962290",2015,"0 to 9 years",648,181.069047603394
"0900962290",2015,"10 to 14 years",675,150.336289697465
"0900962290",2015,"15 to 17 years",446,141.449637680695
"0900962290",2015,"Total",1769,274.581499740969
"0900967610",2015,"0 to 9 years",1756,320.370098479868
"0900967610",2015,"10 to 14 years",966,211.690812271105
"0900967610",2015,"15 to 17 years",887,197.425935479612
"0900967610",2015,"Total",3609,431.771930537408
"0900969640",2015,"0 to 9 years",2142,361.944747164536
"0900969640",2015,"10 to 14 years",1454,215.601484224947
"0900969640",2015,"15 to 17 years",755,145.910931735768
"0900969640",2015,"Total",4351,445.845264637856
"0900978740",2015,"0 to 9 years",3941,423.668502487499
"0900978740",2015,"10 to 14 years",2341,247.226616690032
"0900978740",2015,"15 to 17 years",2243,281.448041385972
"0900978740",2015,"Total",8525,565.534260677459
"0900980070",2015,"0 to 9 years",15035,866.374053166414
"0900980070",2015,"10 to 14 years",7925,602.655788987379
"0900980070",2015,"15 to 17 years",4430,421.43801442205
"0900980070",2015,"Total",27390,1136.40133755641
"0900982870",2015,"0 to 9 years",6483,593.830783978062
"0900982870",2015,"10 to 14 years",3520,440.028408173836
"0900982870",2015,"15 to 17 years",1663,331.850870120902
"0900982870",2015,"Total",11666,810.175906825178
"0900987560",2015,"0 to 9 years",1535,338.48190498164
"0900987560",2015,"10 to 14 years",1336,251.914668092193
"0900987560",2015,"15 to 17 years",753,218.75328568961
"0900987560",2015,"Total",3624,475.272553383845
"0900987700",2015,"0 to 9 years",729,186.938492558381
"0900987700",2015,"10 to 14 years",662,154.466824917197
"0900987700",2015,"15 to 17 years",628,156.604597633658
"0900987700",2015,"Total",2019,288.671093114638
"0901100000",2015,"0 to 9 years",0,24
"0901100000",2015,"10 to 14 years",0,16.9705627484771
"0901100000",2015,"15 to 17 years",0,16.9705627484771
"0901100000",2015,"Total",0,33.9411254969543
"0901106820",2015,"0 to 9 years",242,63.8983567863838
"0901106820",2015,"10 to 14 years",138,45.453272709454
"0901106820",2015,"15 to 17 years",105,61.0327780786685
"0901106820",2015,"Total",485,99.3680028983173
"0901115910",2015,"0 to 9 years",1848,288.114560548404
"0901115910",2015,"10 to 14 years",1175,235.031912726761
"0901115910",2015,"15 to 17 years",935,196.237101486951
"0901115910",2015,"Total",3958,420.427163727559
"0901123400",2015,"0 to 9 years",1558,213.267437739567
"0901123400",2015,"10 to 14 years",1240,232.243406795543
"0901123400",2015,"15 to 17 years",711,132.276226133043
"0901123400",2015,"Total",3509,341.931279645487
"0901129910",2015,"0 to 9 years",179,39.7743636027027
"0901129910",2015,"10 to 14 years",117,33.4215499341368
"0901129910",2015,"15 to 17 years",95,28.6530975637888
"0901129910",2015,"Total",391,59.3295878967653
"0901133900",2015,"0 to 9 years",1688,328.502663611728
"0901133900",2015,"10 to 14 years",851,229.211692546432
"0901133900",2015,"15 to 17 years",428,148.946299047677
"0901133900",2015,"Total",2967,427.360503556424
"0901134250",2015,"0 to 9 years",4868,461.186513245997
"0901134250",2015,"10 to 14 years",1607,256.222559506379
"0901134250",2015,"15 to 17 years",1438,242.002066106883
"0901134250",2015,"Total",7913,580.437765828517
"0901142390",2015,"0 to 9 years",578,154.670617765625
"0901142390",2015,"10 to 14 years",614,163.783393541592
"0901142390",2015,"15 to 17 years",257,96.5401470891774
"0901142390",2015,"Total",1449,245.087739391427
"0901142600",2015,"0 to 9 years",1721,306.537110314559
"0901142600",2015,"10 to 14 years",1139,218.588654783362
"0901142600",2015,"15 to 17 years",658,163.404406305338
"0901142600",2015,"Total",3518,410.422952574536
"0901143230",2015,"0 to 9 years",322,99.0454441153151
"0901143230",2015,"10 to 14 years",218,70.0357051795725
"0901143230",2015,"15 to 17 years",274,89.8109124772708
"0901143230",2015,"Total",814,150.933760305639
"0901144210",2015,"0 to 9 years",218,61.2045749923974
"0901144210",2015,"10 to 14 years",137,49.4064773081425
"0901144210",2015,"15 to 17 years",52,23.43074902772
"0901144210",2015,"Total",407,82.0731381147328
"0901148900",2015,"0 to 9 years",1863,309.413962193046
"0901148900",2015,"10 to 14 years",996,217.082933460924
"0901148900",2015,"15 to 17 years",731,201.400099304841
"0901148900",2015,"Total",3590,428.280282058373
"0901152350",2015,"0 to 9 years",2879,368.233621495919
"0901152350",2015,"10 to 14 years",1463,240.468293128221
"0901152350",2015,"15 to 17 years",985,188.608059212749
"0901152350",2015,"Total",5327,478.533175443459
"0901155500",2015,"0 to 9 years",599,190.795702257677
"0901155500",2015,"10 to 14 years",504,145.344418537486
"0901155500",2015,"15 to 17 years",126,74.3303437365925
"0901155500",2015,"Total",1229,251.103564291708
"0901156270",2015,"0 to 9 years",5134,499.434680413765
"0901156270",2015,"10 to 14 years",2264,291.672761841074
"0901156270",2015,"15 to 17 years",1603,254.420911090264
"0901156270",2015,"Total",9001,631.852830966199
"0901157040",2015,"0 to 9 years",627,134.078335311862
"0901157040",2015,"10 to 14 years",601,116.931603940081
"0901157040",2015,"15 to 17 years",324,93.6215787091843
"0901157040",2015,"Total",1552,201.034822854151
"0901162150",2015,"0 to 9 years",482,129.580091063404
"0901162150",2015,"10 to 14 years",226,86.9770084562581
"0901162150",2015,"15 to 17 years",107,47.5078940808788
"0901162150",2015,"Total",815,163.13491349187
"0901166210",2015,"0 to 9 years",490,148.276768241016
"0901166210",2015,"10 to 14 years",390,102.941731090943
"0901166210",2015,"15 to 17 years",151,59.4053869611166
"0901166210",2015,"Total",1031,190.031576323515
"0901171670",2015,"0 to 9 years",289,71.2600870052795
"0901171670",2015,"10 to 14 years",199,60.3075451332584
"0901171670",2015,"15 to 17 years",89,37.0135110466435
"0901171670",2015,"Total",577,100.424100693011
"0901173770",2015,"0 to 9 years",1715,230.820276405692
"0901173770",2015,"10 to 14 years",1089,181.218100641189
"0901173770",2015,"15 to 17 years",686,160.031246948838
"0901173770",2015,"Total",3490,334.257385857067
"0901178600",2015,"0 to 9 years",251,70.0357051795725
"0901178600",2015,"10 to 14 years",141,57.4282160614449
"0901178600",2015,"15 to 17 years",117,44.6430285710994
"0901178600",2015,"Total",509,100.975244490915
"0901180280",2015,"0 to 9 years",2028,277.322916471034
"0901180280",2015,"10 to 14 years",1055,175.641680702503
"0901180280",2015,"15 to 17 years",705,153.674981698388
"0901180280",2015,"Total",3788,362.455514511781
"0901301080",2015,"0 to 9 years",363,112.552210107132
"0901301080",2015,"10 to 14 years",201,61.0737259384099
"0901301080",2015,"15 to 17 years",125,60.8111831820431
"0901301080",2015,"Total",689,141.760361173355
"0901306260",2015,"0 to 9 years",405,94.7364766074821
"0901306260",2015,"10 to 14 years",339,97.8008179924892
"0901306260",2015,"15 to 17 years",272,88.3911760301898
"0901306260",2015,"Total",1016,162.336071161033
"0901316400",2015,"0 to 9 years",487,158.533908044935
"0901316400",2015,"10 to 14 years",445,157.841692844445
"0901316400",2015,"15 to 17 years",278,87.0057469366248
"0901316400",2015,"Total",1210,240.035414053843
"0901317800",2015,"0 to 9 years",1260,236.131319396644
"0901317800",2015,"10 to 14 years",828,235.60135823038
"0901317800",2015,"15 to 17 years",424,139.269522868429
"0901317800",2015,"Total",2512,361.471990616147
"0901325360",2015,"0 to 9 years",1950,359.558062070648
"0901325360",2015,"10 to 14 years",1007,254.562369567853
"0901325360",2015,"15 to 17 years",945,249.018071633366
"0901325360",2015,"Total",3902,506.057309007587
"0901337910",2015,"0 to 9 years",921,184.656437743178
"0901337910",2015,"10 to 14 years",897,182.035710782253
"0901337910",2015,"15 to 17 years",553,131.745967680229
"0901337910",2015,"Total",2371,290.847038836568
"0901344910",2015,"0 to 9 years",1090,191.062816895387
"0901344910",2015,"10 to 14 years",707,160.962728605103
"0901344910",2015,"15 to 17 years",595,139.316187142772
"0901344910",2015,"Total",2392,286.047198902559
"0901369220",2015,"0 to 9 years",947,184.859406036047
"0901369220",2015,"10 to 14 years",662,129.556937290135
"0901369220",2015,"15 to 17 years",436,108.208132781229
"0901369220",2015,"Total",2045,250.333777185581
"0901372090",2015,"0 to 9 years",1386,246.671846792454
"0901372090",2015,"10 to 14 years",693,147.410990092327
"0901372090",2015,"15 to 17 years",490,134.792433022036
"0901372090",2015,"Total",2569,317.405103928718
"0901376290",2015,"0 to 9 years",1499,243.563133499304
"0901376290",2015,"10 to 14 years",1480,217.154323005553
"0901376290",2015,"15 to 17 years",706,174.1551032844
"0901376290",2015,"Total",3685,369.877006584621
"0901377830",2015,"0 to 9 years",53,22.781571499789
"0901377830",2015,"10 to 14 years",70,28.4604989415154
"0901377830",2015,"15 to 17 years",32,20.6155281280883
"0901377830",2015,"Total",155,41.8807831827439
"0901378250",2015,"0 to 9 years",3104,324.158911646742
"0901378250",2015,"10 to 14 years",1323,254.574154226229
"0901378250",2015,"15 to 17 years",808,168.439900261191
"0901378250",2015,"Total",5235,445.262843722671
"0901385950",2015,"0 to 9 years",569,188.302947401255
"0901385950",2015,"10 to 14 years",241,109.041276588272
"0901385950",2015,"15 to 17 years",237,131.034346642398
"0901385950",2015,"Total",1047,254.003936977363
"0901501430",2015,"0 to 9 years",403,118.110118110177
"0901501430",2015,"10 to 14 years",324,96.2548700066651
"0901501430",2015,"15 to 17 years",157,61.6198020120156
"0901501430",2015,"Total",884,164.353278032414
"0901509190",2015,"0 to 9 years",1043,254.11414757939
"0901509190",2015,"10 to 14 years",539,177.002824836216
"0901509190",2015,"15 to 17 years",302,162.413053662567
"0901509190",2015,"Total",1884,349.688432751214
"0901512130",2015,"0 to 9 years",505,142.256810030311
"0901512130",2015,"10 to 14 years",499,175.866426585633
"0901512130",2015,"15 to 17 years",134,82.7647267862342
"0901512130",2015,"Total",1138,240.865107477194
"0901513810",2015,"0 to 9 years",242,87.6070773396762
"0901513810",2015,"10 to 14 years",147,56.6127194188727
"0901513810",2015,"15 to 17 years",99,50.7740090991444
"0901513810",2015,"Total",488,116.00862036935
"0901521860",2015,"0 to 9 years",195,45.912961132996
"0901521860",2015,"10 to 14 years",73,26.4007575648882
"0901521860",2015,"15 to 17 years",73,31.1126983722081
"0901521860",2015,"Total",341,61.4247507117449
"0901536000",2015,"0 to 9 years",181,41.3521462562707
"0901536000",2015,"10 to 14 years",82,28.8444102037119
"0901536000",2015,"15 to 17 years",84,29
"0901536000",2015,"Total",347,58.1635624768635
"0901540500",2015,"0 to 9 years",1990,293.492759706266
"0901540500",2015,"10 to 14 years",786,178.103902259327
"0901540500",2015,"15 to 17 years",728,179.877736254379
"0901540500",2015,"Total",3504,387.575799038072
"0901559980",2015,"0 to 9 years",1796,286.092642338107
"0901559980",2015,"10 to 14 years",939,227.246562130211
"0901559980",2015,"15 to 17 years",672,171.711968132684
"0901559980",2015,"Total",3407,403.701622488689
"0901561030",2015,"0 to 9 years",385,151.426549851735
"0901561030",2015,"10 to 14 years",309,124.326183887386
"0901561030",2015,"15 to 17 years",373,108.706025591961
"0901561030",2015,"Total",1067,224.062491283124
"0901562710",2015,"0 to 9 years",1088,273.398975857628
"0901562710",2015,"10 to 14 years",615,168.220093924596
"0901562710",2015,"15 to 17 years",273,100.647901120689
"0901562710",2015,"Total",1976,336.414922380087
"0901567400",2015,"0 to 9 years",175,45.912961132996
"0901567400",2015,"10 to 14 years",145,50.3289181286465
"0901567400",2015,"15 to 17 years",66,35
"0901567400",2015,"Total",386,76.5898165554664
"0901573420",2015,"0 to 9 years",608,181.488291633372
"0901573420",2015,"10 to 14 years",270,123.434192993676
"0901573420",2015,"15 to 17 years",195,76.8505042273634
"0901573420",2015,"Total",1073,232.551069659978
"0901575870",2015,"0 to 9 years",1086,203.440408965377
"0901575870",2015,"10 to 14 years",370,118.511602807489
"0901575870",2015,"15 to 17 years",380,85.4283325366942
"0901575870",2015,"Total",1836,250.461573899071
"0901586790",2015,"0 to 9 years",2702,287.864551482116
"0901586790",2015,"10 to 14 years",1260,221.070124621126
"0901586790",2015,"15 to 17 years",753,150.146595032988
"0901586790",2015,"Total",4715,392.787474342042
"0901588190",2015,"0 to 9 years",716,179.114488526194
"0901588190",2015,"10 to 14 years",636,187.800425984607
"0901588190",2015,"15 to 17 years",334,97.5909831900468
"0901588190",2015,"Total",1686,277.263412660235
"0900104720",2016,"0 to 9 years",2137,295.127091267474
"0900104720",2016,"10 to 14 years",1323,191.175312213685
"0900104720",2016,"15 to 17 years",837,151.343979067553
"0900104720",2016,"Total",4297,382.822413136953
"0900108070",2016,"0 to 9 years",21158,950.815965368693
"0900108070",2016,"10 to 14 years",8914,608.118409522356
"0900108070",2016,"15 to 17 years",5673,408.001225488356
"0900108070",2016,"Total",35745,1200.1349924071
"0900108980",2016,"0 to 9 years",1824,262.122108949245
"0900108980",2016,"10 to 14 years",1497,253.179778023443
"0900108980",2016,"15 to 17 years",759,176.82759965571
"0900108980",2016,"Total",4080,405.062958069483
"0900118500",2016,"0 to 9 years",10069,728.890938344002
"0900118500",2016,"10 to 14 years",4590,477.62432936357
"0900118500",2016,"15 to 17 years",3059,375.536948914484
"0900118500",2016,"Total",17718,948.912535484699
"0900118850",2016,"0 to 9 years",3490,316.104413129586
"0900118850",2016,"10 to 14 years",2150,235.104232203506
"0900118850",2016,"15 to 17 years",1465,206.712360539954
"0900118850",2016,"Total",7105,444.888750138728
"0900123890",2016,"0 to 9 years",727,155.842869583437
"0900123890",2016,"10 to 14 years",635,159.455322896415
"0900123890",2016,"15 to 17 years",410,107.898100075951
"0900123890",2016,"Total",1772,247.699414613761
"0900126620",2016,"0 to 9 years",7536,476.122883297999
"0900126620",2016,"10 to 14 years",4829,354.633613748048
"0900126620",2016,"15 to 17 years",2693,241.770552383867
"0900126620",2016,"Total",15058,641.023400508905
"0900133620",2016,"0 to 9 years",9131,556.180726023475
"0900133620",2016,"10 to 14 years",4125,300.775663909167
"0900133620",2016,"15 to 17 years",2616,319.865596774645
"0900133620",2016,"Total",15872,708.602145071549
"0900148620",2016,"0 to 9 years",2104,342.048242211534
"0900148620",2016,"10 to 14 years",1803,331.694136215882
"0900148620",2016,"15 to 17 years",1128,216.601015694756
"0900148620",2016,"Total",5035,523.387046075846
"0900150580",2016,"0 to 9 years",2896,359.009749171245
"0900150580",2016,"10 to 14 years",2054,264.643155966671
"0900150580",2016,"15 to 17 years",1252,203.666393889615
"0900150580",2016,"Total",6202,490.310105953365
"0900150860",2016,"0 to 9 years",1452,244.21097436438
"0900150860",2016,"10 to 14 years",1097,175.362481734264
"0900150860",2016,"15 to 17 years",820,156.156972306715
"0900150860",2016,"Total",3369,338.786068190532
"0900152980",2016,"0 to 9 years",2929,287.379539981537
"0900152980",2016,"10 to 14 years",2394,262.360439090957
"0900152980",2016,"15 to 17 years",1701,214.112120161377
"0900152980",2016,"Total",7024,444.144120753613
"0900156060",2016,"0 to 9 years",10196,724.159512814684
"0900156060",2016,"10 to 14 years",4760,473.814309619285
"0900156060",2016,"15 to 17 years",3043,384.948048442904
"0900156060",2016,"Total",17999,947.149407432639
"0900163480",2016,"0 to 9 years",1034,176.39160977779
"0900163480",2016,"10 to 14 years",693,128.144449743249
"0900163480",2016,"15 to 17 years",430,108.977061806602
"0900163480",2016,"Total",2157,243.743717867764
"0900163970",2016,"0 to 9 years",3154,341.7923346127
"0900163970",2016,"10 to 14 years",2660,297.106041675359
"0900163970",2016,"15 to 17 years",1521,245.203996704785
"0900163970",2016,"Total",7335,514.994174724336
"0900168170",2016,"0 to 9 years",3447,385.561927581031
"0900168170",2016,"10 to 14 years",2599,342.957723342105
"0900168170",2016,"15 to 17 years",1709,279.708777123636
"0900168170",2016,"Total",7755,586.954001604896
"0900168310",2016,"0 to 9 years",293,90.3216474606171
"0900168310",2016,"10 to 14 years",273,80
"0900168310",2016,"15 to 17 years",208,94.3663075467086
"0900168310",2016,"Total",774,153.176368934637
"0900173070",2016,"0 to 9 years",15671,852.69807083164
"0900173070",2016,"10 to 14 years",7192,569.526118804046
"0900173070",2016,"15 to 17 years",4278,415.202360301576
"0900173070",2016,"Total",27141,1106.27618613075
"0900174190",2016,"0 to 9 years",4881,436.903879589092
"0900174190",2016,"10 to 14 years",2853,334.701359423591
"0900174190",2016,"15 to 17 years",2101,270.207327805891
"0900174190",2016,"Total",9835,613.124783384263
"0900177200",2016,"0 to 9 years",4249,397.649343014672
"0900177200",2016,"10 to 14 years",2999,358.871843420461
"0900177200",2016,"15 to 17 years",1883,274.133179312538
"0900177200",2016,"Total",9131,601.716710753491
"0900183430",2016,"0 to 9 years",1506,200.5268061881
"0900183430",2016,"10 to 14 years",1042,164.769536019253
"0900183430",2016,"15 to 17 years",699,135.28118864055
"0900183430",2016,"Total",3247,292.679005055026
"0900183500",2016,"0 to 9 years",3755,374.698545500246
"0900183500",2016,"10 to 14 years",2411,312.544396846272
"0900183500",2016,"15 to 17 years",1589,217.110570908005
"0900183500",2016,"Total",7755,534.059921731635
"0900186370",2016,"0 to 9 years",2691,304.647337096519
"0900186370",2016,"10 to 14 years",1855,209.322717352895
"0900186370",2016,"15 to 17 years",1054,167.621597653763
"0900186370",2016,"Total",5600,405.860813580222
"0900302060",2016,"0 to 9 years",2219,315.570911206974
"0900302060",2016,"10 to 14 years",1323,203.324863211561
"0900302060",2016,"15 to 17 years",866,162.483845350853
"0900302060",2016,"Total",4408,409.056230853412
"0900304300",2016,"0 to 9 years",1876,342.330249904971
"0900304300",2016,"10 to 14 years",1410,277.064974329127
"0900304300",2016,"15 to 17 years",995,231.406568618957
"0900304300",2016,"Total",4281,497.497738688328
"0900305910",2016,"0 to 9 years",1557,322.21886971436
"0900305910",2016,"10 to 14 years",720,184.945938046771
"0900305910",2016,"15 to 17 years",574,181.289823211343
"0900305910",2016,"Total",2851,413.395694220441
"0900308490",2016,"0 to 9 years",6237,570.529578549614
"0900308490",2016,"10 to 14 years",3865,453.547130957743
"0900308490",2016,"15 to 17 years",2205,304.763842999789
"0900308490",2016,"Total",12307,789.993670860723
"0900310100",2016,"0 to 9 years",906,150.269757436418
"0900310100",2016,"10 to 14 years",986,160.801119399089
"0900310100",2016,"15 to 17 years",439,107.056060080689
"0900310100",2016,"Total",2331,244.742722057266
"0900312270",2016,"0 to 9 years",1204,225.053327013844
"0900312270",2016,"10 to 14 years",625,183.853202310974
"0900312270",2016,"15 to 17 years",377,141.198441917749
"0900312270",2016,"Total",2206,323.091318360615
"0900322070",2016,"0 to 9 years",612,164.669365699878
"0900322070",2016,"10 to 14 years",448,131.643457870112
"0900322070",2016,"15 to 17 years",230,97.0463806640928
"0900322070",2016,"Total",1290,232.086190886059
"0900322630",2016,"0 to 9 years",5998,521.636846858042
"0900322630",2016,"10 to 14 years",3070,414.493667020378
"0900322630",2016,"15 to 17 years",2308,356.609029610861
"0900322630",2016,"Total",11376,755.698352519046
"0900324800",2016,"0 to 9 years",1084,338.540987178805
"0900324800",2016,"10 to 14 years",599,175.965905788593
"0900324800",2016,"15 to 17 years",365,158.448729878153
"0900324800",2016,"Total",2048,413.134360710895
"0900325990",2016,"0 to 9 years",4081,378.458716374719
"0900325990",2016,"10 to 14 years",2506,299.100317619357
"0900325990",2016,"15 to 17 years",1756,248.278069913555
"0900325990",2016,"Total",8343,542.525575434007
"0900327600",2016,"0 to 9 years",2449,298.827709558535
